titulo,descricao,id_video,canal
Ataques russos com drones fazem quatro mortos e vários feridos em Kharkiv,"Uma série de ataques com drones por parte das forças russas atingiram edifícios residenciais em Kharkiv, matando pelo menos ...",aaksaO77-RQ,Euronews em Português
“Nem Rússia e nem Ucrânia... Tudo parado!” O impasse na invasão russa da Ucrânia,Siga o Hoje no Mundo Militar no Spotify: https://open.spotify.com/show/6DtQv1oaCzhIhNX71wvGn9?si=a7414784e4e34bad ...,IFLZwS8jnnY,Hoje no Mundo Militar
Militares ucranianos atacam navio de guerra russo | SBT Brasil (26/12/23),"Um bombardeio ucraniano atingiu um navio de guerra russo na Crimeia, península anexada por Moscou em 2014, o ataque foi ...",c7OLsOVHi3E,SBT News
Rússia divulga suposto vídeo de prisioneiros ucranianos embarcando em avião abatido | AFP,A Rússia divulgou nesta sexta-feira um suposto vídeo dos 65 dos prisioneiros de guerra ucranianos embarcando em um avião ...,VG4_C6hlfeo,AFP Português
Rússia dispara 150 mísseis e deixa vários mortos na Ucrânia | AFP,Pelo menos 16 pessoas morreram e cerca de 100 ficaram feridas em uma série de bombardeios russos na Ucrânia.,uFJqQhNMTsc,AFP Português
Três mortos e dezenas de feridos após ataques russos na Ucrânia,Pelo menos uma pessoa morreu e 19 pessoas ficaram feridas após bombardeamentos russos em Kharkiv. Outras duas pessoas ...,ITpVU1w3ZWs,Euronews em Português
Ucrânia alerta para &#39;consequências devastadoras&#39; em caso de divergências sobre adesão à UE | AFP,A Ucrânia alertou para 'consequências devastadoras' em caso de divergências sobre a adesão à União Europeia. O bloco ...,NTOiphjsj3E,AFP Português
Rússia aumenta tom de ameaça contra os Estados Unidos,"Logo após a confirmação da vitória de Vladimir Putin nas eleições do último final de semana, o governo da Rússia aumentou o ...",7XPs1jlIDRE,Record News
Maduro cria estado venezuelano dentro da Guiana – A guerra se aproxima da fronteira norte do Brasil,Siga o Hoje no Mundo Militar no Spotify: https://open.spotify.com/show/6DtQv1oaCzhIhNX71wvGn9?si=a7414784e4e34bad ...,Ytk8HX2GeDw,Hoje no Mundo Militar
EUA testam defesa aérea da Rússia duas vezes em meio às guerras na Ucrânia e no Oriente Médio,UOL News está no WhatsApp: clique no link e acesse agora o canal Cafezinho do UOL News ...,ftZOfr2X2bc,UOL
&quot;ESTAMOS CAMINHANDO PARA A TERCEIRA GUERRA MUNDIAL&quot; - Professor HOC,SE INSCREVA NO CANAL E ATIVE O SININHO PARA RECEBER AS NOTIFICAÇÕES DE NOVOS EPISÓDIOS. Contato ...,bugZAiGkKo8,PodPeople - Ana Beatriz Barbosa
"Novo bombardeio russo atinge Kiev e Kharviv, duas maiores cidades da Ucrânia | SBT Brasil (02/01/24)","Ataques russos em Kiev e Kharkiv, as duas maiores cidades da Ucrânia, deixaram ao menos cinco pessoas mortas e mais de 90 ...",zb_qiSydGLw,SBT News
Ataque de grupo pró-Irã em base dos EUA deixa vítimas fatais – Biden atacará o Irã?,Siga o Hoje no Mundo Militar no Spotify: https://open.spotify.com/show/6DtQv1oaCzhIhNX71wvGn9?si=a7414784e4e34bad ...,2GTcnoktaNs,Hoje no Mundo Militar
Ucrânia diz que afundou navio de guerra da Rússia na costa da Crimeia | CNN NOVO DIA,A inteligência militar da Ucrânia afirma que afundou um navio de guerra russo na costa da Crimeia durante a noite desta ...,KNC9OuvXu3A,CNN Brasil
Ataque de grupo pró-Irã em base dos EUA deixa vítimas fatais – Biden atacará o Irã?,Siga o Hoje no Mundo Militar no Spotify: https://open.spotify.com/show/6DtQv1oaCzhIhNX71wvGn9?si=a7414784e4e34bad ...,2GTcnoktaNs,Hoje no Mundo Militar
Ucrânia diz que afundou navio de guerra da Rússia na costa da Crimeia | CNN NOVO DIA,A inteligência militar da Ucrânia afirma que afundou um navio de guerra russo na costa da Crimeia durante a noite desta ...,KNC9OuvXu3A,CNN Brasil
Soldado russo se rende a drone ucraniano e deixa tropas russas guiado por equipamento,Leia sobre: https://www.estadao.com.br/internacional/soldado-russo-rendicao-ucrania-nprei/ Imagens registradas na cidade de ...,ILdYoIvTugM,Estadão
“A Rússia precisa da Ucrânia para voltar a ser um Império. É para isso que lutamos!” – Dugin,ThaBel – Bota ThunderBel: https://www.thabel.com.br/ Cupom Exclusivo de Desconto: HOJENOMUNDOMILITAR Siga o Hoje no ...,GCguvoHnWwY,Hoje no Mundo Militar
Repórter entra nas trincheiras do front mais sangrento da Guerra na Ucrânia,"Bakhmut, no leste da Ucrânia, se tornou símbolo da resistência ucraniana. Apesar de meses de combates intensos e dezenas de ...",ZLlB7Pj1YEs,DW Brasil
Maduro cria estado venezuelano dentro da Guiana – A guerra se aproxima da fronteira norte do Brasil,Siga o Hoje no Mundo Militar no Spotify: https://open.spotify.com/show/6DtQv1oaCzhIhNX71wvGn9?si=a7414784e4e34bad ...,Ytk8HX2GeDw,Hoje no Mundo Militar
Guerra na Ucrânia – Boletim #6 – O avanço da Rússia pelo sul da Ucrânia,O site Hoje no Mundo Militar é a sua dose diária de informação militar e geopolítica. Siga-nos pelo link: ...,vTaTfnX_4NU,Hoje no Mundo Militar
"Ucrânia bombardeia Navio  Russo, Caças russos e ucranianos abatidos e Marinka é Tomada pela Rússia",Ucrânia Bombardeia Navio Russo no Mar Negro! Caças Abatidos e Marinka Tomada pelos Russos! Atualizações ...,HmolVOZ3WFA,História em Gotas
Guerra na Ucrânia: Caça Su-34 decola e dispara míssil em vídeos divulgados pela Rússia,O Ministério da Defesa da Rússia divulgou imagens do caça-bombardeiro russo Sukhoi Su-34 enquanto ele decola e lança um ...,koJn2yrhIs4,UOL
Quem está ganhando e quem está perdendo mais com a invasão russa da Ucrânia?,Proteja a sua marca! Move On Marcas: https://registro.moveonmarcas.com.br/hoje-no-mundo-militar/ WhatsApp Move On: ...,Yrt7JbqU3w8,Hoje no Mundo Militar
Putin visita quartel-general para operação na Ucrânia | AFP,"Pela segunda vez em menos de um mês, o presidente russo visitou o quartel-general do Exército em Rostov do Don. Ele esteve ...",nXtwd1jEmeQ,AFP Português
Robô de combate russo é equipado com misseis antitanque,"O Câmera Record mostra imagens do novo robô de combate da Rússia, que consegue realizar tarefas sozinho, mas também ...",C_YNpynAEo4,Câmera Record
Guerra Russia x Ucrania quem esta vencendo a guerra? - ROBINSON FARINAZZO,Episódio Completo: https://www.youtube.com/watch?v=EGz1_n_pdd0 Podcast 3 Irmãos com Ilustre Comandante Farinazzo ...,i7ZHuURK4TY,Cortes Podcast 3 Irmãos [OFICIAL]
Exército ucraniano anuncia recuo em cidade que Rússia diz ter conquistado | AFP,"O comandante em chefe das Forças Armadas ucranianas, general Valeriy Zaluzhny, informou nesta terça-feira que suas tropas ...",EDsiwbs5oYk,AFP Português
“A Rússia já perdeu na Ucrânia mais soldados do que em todas as guerras que travou depois da 2ª GM”,Proteja a sua marca! Move On Marcas: https://registro.moveonmarcas.com.br/hoje-no-mundo-militar/ WhatsApp Move On: ...,TIpHSfcLBGk,Hoje no Mundo Militar
Guerra de Israel completa seis meses sem sinais de trégua | AGORA CNN,"A guerra na Faixa de Gaza completa seis meses neste domingo (7), com poucos avanços nas negociações entre Israel e Hamas ...",rRptT5cN-do,CNN Brasil
Houthis atacam e querem guerra! EUA e Europa bloqueiam dinheiro da Ucrânia!! Acordo sobre Essequibo!,Chave PIX: ricardomarciliom@gmail.com Reunião em São Vicente e Granadina termina com acordo sobre Essequibo entre ...,Malz5mRL6V8,Professor Ricardo Marcílio
Roberto Cabrini decifra o verdadeiro poderio militar da Rússia,Máquinas mortíferas prontas para atacar. Um arsenal de guerra para neutralizar e abater os inimigos. Mesmo com certas divisões ...,CL-Jqdy5gTM,Câmera Record
Rússia bombardeia comitiva de Zelensky na Ucrânia | LINHA DE FRENTE,"A Rússia bombardeou nesta quarta-feira (06) uma comitiva do presidente Volodymyr Zelensky, no sul da Ucrânia.",1ykyF5nbxds,Jovem Pan News
Guerra na Ucrânia completa 500 dias | LIVE CNN,"Neste sábado (08), completa 500 dias da invasão russa que deu início à guerra na Ucrânia. Segundo estimativas da ...",ScHmNWxWeOg,CNN Brasil
"760º Boletim de Guerra: Ucrânia Luta Contra Pressão da Rússia com Su-34, Tor-M2 e Mais!","Prepare-se para mergulhar nas últimas atualizações do fronte ucraniano com o 760º Boletim de Guerra, onde a Ucrânia enfrenta ...",a79cB0Cmwf8,Titan Tar
Venezuela anuncia anexação de Essequibo! Guerra na América do Sul!? E Brasil? Irã atacará na sexta!?,Tenha acesso as botas ThunderBell! Link: http://www.thabel.com.br/professorricardo Cupom 10% desconto: PROFESSOR ...,arAPzdVcdis,Professor Ricardo Marcílio
Guerra na Ucrânia Japão e Sistema Patriot para Ucrânia - Ataque Russo em Kherson,"No contexto de Guerra na Ucrânia, a relação entre o Japão e a Rússia gera tensão. Descubra como o sistema Patriot e seu envio ...",Ow3EgaZV5SA,História em Gotas
Rússia conquista importante território da Ucrânia,"A poucos dias de completar 2 anos de guerra, a Rússia conquistou a cidade de Avdiivka, na região de Donetsk. Zelensky disse ...",61tTcI-xYlg,Jovem Pan News
Vídeo mostra drone ucraniano lançando bomba sobre soldados russos | CENAS DA GUERRA,"Imagens mostram drone lançando bomba sobre um grupo de soldados russos, em localização e data desconhecidas.",aitGaXdSdi4,Folha de S.Paulo
Veja momento da queda de avião russo que levava prisioneiros de guerra da Ucrânia | CNN NOVO DIA,Confira o momento da queda do avião da Rússia que transportava prisioneiros de guerra ucranianos. A aeronave transportava ...,BOEnodQ2FfM,CNN Brasil
Por que a Rússia não se lança com &quot;força total&quot; contra a Ucrânia para terminar logo a guerra?,Proteja a sua marca! MoveOn: https://registre.moveonmarcas.com.br/hoje-no-mundo-militar/ WhatsApp: ...,KOyexXcwi04,Hoje no Mundo Militar
25 Mar: AMEAÇA IMINENTE! Russos ESTÃO CERCANDO UCRANIANOS EM IVANIVSKE | Guerra na Ucrânia Explicada,Apoie-me inscrevendo-se na minha assinatura do YouTube: ...,Hbrox57bzJI,Boletim da Ucrânia
Primeiro-ministro britânico promete &#39;milhares de drones&#39; à Ucrânia | AFP,"O primeiro-ministro do Reino Unido, Rishi Sunak, prometeu a entrega de 'milhares de drones' à Ucrânia, durante uma visita ...",lMmNEbbd75U,AFP Português
Vídeo mostra russos desesperados se escondendo entre corpos na guerra,A Ucrânia liberou imagens que mostram soldados russos em fuga após ataque poderoso em campo aberto.,ivFo0Xuz7x0,IstoÉ Publicações
Rússia aumenta tom de ameaça contra os Estados Unidos,"Logo após a confirmação da vitória de Vladimir Putin nas eleições do último final de semana, o governo da Rússia aumentou o ...",7XPs1jlIDRE,Record News
"LUXUOSO, BLINDADO e PODEROSO - Como é o AVIÃO PRESIDENCIAL de PUTIN, o IL-96-300PU",Loja do Aero: https://bit.ly/loja_aero ✈ Seja Membro do Canal: http://bit.ly/membroaero ✈ Se inscreva no Canal: ...,LvK0aeoJ-6g,Aero Por Trás da Aviação
A &#39;Plataforma das lágrimas&#39; perto de um front de guerra na Ucrânia | AFP,"O trem 712, que liga Kiev até Kramatorsk, no leste da Ucrânia, é uma importante rota para que familiares de soldados ucranianos ...",LXWN5b9Wlew,AFP Português
Presidente ucraniano promete &quot;destruir&quot; exército russo,"O presidente ucraniano, Volodimir Zelensky, prometeu, em seu discurso de ano novo, ""destruir"" o exército russo. Já Vladimir ...",lxJbs75yTCE,Record News
Ucrânia diz ter afundado navio de guerra russo em ataque com drones,"Segundo as forças armadas ucranianas, o navio de desembarque russo, Caesar Kunikov, foi atacado do lado esquerdo e ...",07GhvKaGQrM,Euronews em Português
Como querem que Putin pague a defesa da Ucrânia contra a invasão que ele próprio lançou?,Seu caminho para os EUA começa aqui: https://www.pinellilawgroup.com/ VISITE A NOSSA LOJA: ...,scTV_QJr02E,Hoje no Mundo Militar
Putin promete &#39;intensificar&#39; bombardeios russos na Ucrânia após ataque em Belgorod,"O presidente russo Vladimir Putin prometeu, nesta segunda-feira , ""intensificar"" seus bombardeios na Ucrânia, em resposta ao ...",oKU-930NGl4,UOL
Rússia lança ataques com drones contra várias regiões da Ucrânia,"Na região de Sumy, várias pessoas ficaram feridas. De acordo com as Forças Armadas ucranianas, foram lançados 42 drones, ...",Ag96sCzkYDQ,Euronews em Português
Bombardeio ucraniano em área ocupada pela Rússia deixa 20 mortos | AFP,"Um bombardeio ucraniano a uma padaria matou pelo menos 20 pessoas no leste da Ucrânia, em Lysychansk, ocupada pela ...",uN5gncUFBXw,AFP Português
Ucrânia ataca navio russo no mar Negro | CENAS DA GUERRA,Assine a TV Folha https://goo.gl/EBg4ag Leia mais na Folha http://www.folha.com.br Instagram ...,zMB6bHeEL-c,Folha de S.Paulo
Guerra na Ucrânia: o que acontece se Chasov Yar cair ?,Participação especial do Coronel Marco Coutinho ! Novo Webinar: ...,dMpKqoHlVDU,ARTE DA GUERRA
Rússia lança novo ataque massivo contra a Ucrânia enquanto tropas avançam no leste,"Kharkiv, 23 jan (EFE).- A Rússia lançou hoje uma nova onda de mísseis contra a Ucrânia, enquanto suas tropas intensificavam ...",CkIhVUe62zY,EFE BRASIL
Coluna de tanques russos cai em emboscada ucraniana | JORNAL DA CNN,"A batalha urbana aconteceu a 25 quilômetros de Kiev. O General da reserva Sergio Etchegoyan, que comandou a Terceira ...",_VmMyoUp6kM,CNN Brasil
A Rússia venceu a Ucrânia é questão de tempo para o fim | Geopolítica |,"Este vídeo oferece uma análise detalhada e atualizada da guerra na Ucrânia em 2024, mergulhando nos últimos ...",pFOzHw0E3sc,Prof. JeanGrafia | GabaritaGeo | 
EUA: Rússia &#39;executa soldados&#39; que se negam a seguir ordens na Ucrânia | AFP,"O porta-voz do Conselho de Segurança Nacional dos Estados Unidos, John Kirby, falou nesta quinta-feira, em Washington, sobre ...",AjaJHgGp-DU,AFP Português
Os impressionantes drones kamikaze na guerra na Ucrânia,Loja do canal – Promoção Operação Tocha: 20% de Desconto em Todos os Artigos! Código Promocional: TOCHA Válido entre ...,Dh3_4dpE7RY,Hoje no Mundo Militar
Ucrânia abate três bombardeiros russos,O anúncio foi feito no Telegram pelo comandante-chefe das Forças Armadas da Ucrânia. LEIA MAIS ...,bXQoJygvYks,Euronews em Português
GUERRA UCRANIA | La OTAN cumple 75 años y Rusia ataca Járkov con drones bomba | EL PAÍS,El 4 de abril de 2024 se conmemora el a75 aniversario de la creación de la OTAN. En Bruselas se llevó acabo un acto de ...,iT8VQu4ONrg,EL PAÍS
Ucrânia diz que Rússia perdeu mais de 47.000 soldados na batalha de Avdiivka,"Segundo o comandante do Tavria, grupo estratégico operacional da Ucrânia, a conquista de Avdiivka custou à Rússia mais de ...",6ZsuxOI6uio,Euronews em Português
Ucrânia denuncia maior ataque com drones russos desde o início da invasão | AFP,"Sábado de tristeza na Ucrânia, com uma cerimônia marcando o 'Holodomor', a fome e morte de milhões de pessoas no país na ...",EclHOkh9xLs,AFP Português
Ataques da Rússia na Ucrânia deixam cinco mortos | AFP,Pelo menos cinco pessoas morreram e mais de 30 ficaram feridas em ataques russos contra a Ucrânia nesta quarta-feira.,BdZOEnhfQzA,AFP Português
2 de abril: ÓTIMO! Ucranianos realizam um CONTRA-ATAQUE BEM-SUCEDIDO | Guerra na Ucrânia,Apoie-me inscrevendo-se na minha assinatura do YouTube: ...,7x-OgRqS3Mg,Boletim da Ucrânia
"&quot;Ucrania está destrozada, ha perdido una tercera parte de su población&quot;. Almejo","""Ucrania está destrozada, ha perdido una tercera parte de su población"". Almejo Sergio Andrés Pérez, docente y analista ...",szuWaCePsBU,Negocios TV
Ucrânia sofre um dos PIORES ATAQUES desde o início da GUERRA contra a Rússia,"A Rússia desferiu uma intensa onda de ataques ao território ucraniano. Foram 18 horas de bombardeio, atingindo principalmente ...",e2QQ0yMd9bQ,Jornalismo TV Cultura
"Usina de Zaporizhzhia esteve &#39;à beira de acidente nuclear&#39; nesta sexta (1º), diz Ucrânia",A operadora de energia da Ucrânia afirmou que a usina de Zaporizhzhia esteve 'à beira de um acidente nuclear' depois de um ...,kSZgc-e4UiA,Jornal da Record
Ucrânia ataca navio russo em porto na Crimeia; guerra se intensifica,Sonia Blota fala sobre a intensificação da guerra entre Rússia e Ucrânia. O ataque ucrâniano matou uma pessoa.,xrzCW7olmsI,Rádio Bandeirantes
Ucrânia diz que Rússia perdeu mais de 47.000 soldados na batalha de Avdiivka,"Segundo o comandante do Tavria, grupo estratégico operacional da Ucrânia, a conquista de Avdiivka custou à Rússia mais de ...",6ZsuxOI6uio,Euronews em Português
&quot;ESTAMOS CAMINHANDO PARA A TERCEIRA GUERRA MUNDIAL&quot; - Professor HOC,SE INSCREVA NO CANAL E ATIVE O SININHO PARA RECEBER AS NOTIFICAÇÕES DE NOVOS EPISÓDIOS. Contato ...,bugZAiGkKo8,PodPeople - Ana Beatriz Barbosa
Putin promete &#39;intensificar&#39; bombardeios russos na Ucrânia após ataque em Belgorod,"O presidente russo Vladimir Putin prometeu, nesta segunda-feira , ""intensificar"" seus bombardeios na Ucrânia, em resposta ao ...",oKU-930NGl4,UOL
JOÃO BERCLE - A UCRÂNIA AINDA TEM CHANCE? - Fala Glauber Podcast #330,"FAAAAALAA! NO PODCAST #330, VAMOS INICIAR NOSSO 2024 COM ESSE GUERREIRO QUE MARCOU HISTÓRIA POR ...",Y3MV36NX5fk,Fala Glauber Podcast
Guerra na Ucrânia: Caça Su-34 decola e dispara míssil em vídeos divulgados pela Rússia,O Ministério da Defesa da Rússia divulgou imagens do caça-bombardeiro russo Sukhoi Su-34 enquanto ele decola e lança um ...,koJn2yrhIs4,UOL
Guerra na Ucrânia: Bandeira do Brasil de combatente morto é exibida por rivais,A bandeira do Brasil que pertencia ao combatente brasileiro André Hack Bahi apareceu nas mãos de um suposto combatente ...,EXYvF1Y7CI8,UOL
Médica grava horrores da guerra na Ucrânia antes de desaparecer | Primeiro Impacto (19/05/22),Imagens gravadas por uma médica ucraniana enviadas à agência de notícia Associated Press mostram os momentos de tensão ...,WWQJdQbBWYc,SBT News
Guerra na Ucrânia – Boletim #13 – A batalha da Usina Nuclear de Zaporizhzhia,Se inscreva no canal Hoje na Segunda Guerra Mundial: https://www.youtube.com/c/HojenaSegundaGuerraMundial O site Hoje ...,GLYUOPt-Xt4,Hoje no Mundo Militar
400 militares americanos já morreram na guerra da Ucrânia - 60 deles da ativa.,"NOVIDADE!!! Criada com o objetivo de robustecer e ampliar o debate de temas militares, geopolíticos s estratégicos no Brasil e ...",aEaUKgdaY1o,ARTE DA GUERRA
Especial: &quot;Ucrania - Arquivos de Guerra&quot;,"Experiente na cobertura de conflitos, o enviado especial do SBT à Ucrânia, Sérgio Utsch, estava em Kiev quando os primeiros ...",SS6hLG4smf0,SBT News
Guerra na Ucrânia: o que acontece se Chasov Yar cair ?,Participação especial do Coronel Marco Coutinho ! Novo Webinar: ...,dMpKqoHlVDU,ARTE DA GUERRA
Macron sugere envio de tropas europeias à Ucrânia | CNN NOVO DIA,O presidente francês Emmanuel Macron deixou aberta a possibilidade de países da Europa enviarem tropas para a guerra na ...,zM5kf7huM0s,CNN Brasil
Waack: O que se temia sobre a guerra na Ucrânia está acontecendo | JORNAL DA CNN,"Confira a abertura do Jornal da CNN desta quarta-feira, 9 de março. #CNNBrasil Inscreva-se no canal da CNN Brasil no ...",3G4xbBMvmEw,CNN Brasil
Militares ucranianos atacam navio de guerra russo | SBT Brasil (26/12/23),"Um bombardeio ucraniano atingiu um navio de guerra russo na Crimeia, península anexada por Moscou em 2014, o ataque foi ...",c7OLsOVHi3E,SBT News
Otan: Estamos nos preparando para conflito com a Rússia | CNN PRIME TIME,O presidente do Comitê Militar da Otan disse que se prepara para um conflito com a Rússia. A declaração vem em meio ao ...,NeyZKFm7f60,CNN Brasil
Guerra na Ucrânia: vídeo flagra blindado russo explodindo ao passar sobre mina,"Em vídeo compartilhado no Twitter pelo embaixador da Ucrânia na Áustria, Olexander Scherba, é possível ver o momento em ...",Bymge727edI,UOL
URGENTE!!! BASE na RÚSSIA é BOMBARDEADA de MADRUGADA!!!,"A poucas horas saiu a notícia de que uma base militar entro da Rússia foi bombardeada durante a noite, destruindo caças e ...",9uCsA7qTxqI,Núcleo da Terra
Imprensa revela que Trump tem planos para acabar com guerra na Ucrânia | SBT Brasil (08/04/24),"A imprensa dos Estados Unidos revelou que o ex-presidente do país, Donald Trump, já tem planos para lidar com a guerra entre ...",INhl34H7Y50,SBT News
Quem está ganhando e quem está perdendo mais com a invasão russa da Ucrânia?,Proteja a sua marca! Move On Marcas: https://registro.moveonmarcas.com.br/hoje-no-mundo-militar/ WhatsApp Move On: ...,Yrt7JbqU3w8,Hoje no Mundo Militar
HOJE! RÚSSIA é BOMBARDEADA de MADRUGADA! PUTIN culpa OTAN,"Ontem nós falamos que a Páscoa não foi um motivo de alívio nos ataques da Guerra que acontece na Europa, mesmo a data ...",lKRfd1_lU-s,Núcleo da Terra
Mais de 900 militares russos morreram por dia em novembro na Ucrânia diz o Reino Unido,Serviços secretos britânicos dizem que as perdas russas na Ucrânia estão a aumentar. Em média morreram mais de 900 ...,pwlkeLyfQjg,Euronews em Português
Vídeo mostra russos desesperados se escondendo entre corpos na guerra,A Ucrânia liberou imagens que mostram soldados russos em fuga após ataque poderoso em campo aberto.,ivFo0Xuz7x0,IstoÉ Publicações
UE propõe usar ativos congelados da Rússia para ajudar Ucrânia na guerra | LIVE CNN,A União Europeia deve considerar usar os lucros de ativos russos congelados em sanções para comprar suprimentos militares ...,svdfXCkRX34,CNN Brasil
EUA Estão Preparados Para Um Potencial Ataque Nuclear Da Rússia Na Ucrânia!,A Rússia poderia encarar um ataque nuclear tático como um elemento dissuasor contra novas perdas de território controlado ...,i8eZ80oNNUQ,Área Militar
Maduro cria estado venezuelano dentro da Guiana – A guerra se aproxima da fronteira norte do Brasil,Siga o Hoje no Mundo Militar no Spotify: https://open.spotify.com/show/6DtQv1oaCzhIhNX71wvGn9?si=a7414784e4e34bad ...,Ytk8HX2GeDw,Hoje no Mundo Militar
Russia-Ukraine war LIVE: Russian weapons of mass destruction in Ukraine war | Russian troops LIVE,"Russia-Ukraine war live: Have a look at the new generations of weapons in which Russia says it is investing heavily, including ...",iV_gGmzuwf4,WION
O perigoso equilibrismo israelense na Guerra na Ucrânia,Se inscreva no canal Hoje na Segunda Guerra Mundial: https://www.youtube.com/c/HojenaSegundaGuerraMundial O site Hoje ...,_oAEPakyHN8,Hoje no Mundo Militar
"Após se retirar do sul da Faixa de Gaza, Israel afirma que prepara ofensiva contra Rafah | AFP","Depois de retirar as tropas do sul da Faixa de Gaza, o ministro da Defesa israelense, Yoav Gallant, anunciou que o Exército ...",9z6h3lyoJNk,AFP Português
“A Rússia já perdeu na Ucrânia mais soldados do que em todas as guerras que travou depois da 2ª GM”,Proteja a sua marca! Move On Marcas: https://registro.moveonmarcas.com.br/hoje-no-mundo-militar/ WhatsApp Move On: ...,TIpHSfcLBGk,Hoje no Mundo Militar
HOJE a OTAN anunciou 1º ENVOLVIMENTO DIRETO na GUERRA!,"A OTAN fez mais um anúncio que acende um alerta no governo russo. E dessa vez não é um país isolado, como a França, que ...",GJoH1yY_JGI,Núcleo da Terra
Russos entram em Avdiivka pela primeira vez desde o início da guerra,Forças russas terão conseguido passar dos arredores da cidade e tentaram estabelecer posições nas ruas de Avdiivka.,qOPvAB9pq-c,Euronews em Português
Os impressionantes drones kamikaze na guerra na Ucrânia,Loja do canal – Promoção Operação Tocha: 20% de Desconto em Todos os Artigos! Código Promocional: TOCHA Válido entre ...,Dh3_4dpE7RY,Hoje no Mundo Militar
Guerra na Ucrânia – Boletim #6 – O avanço da Rússia pelo sul da Ucrânia,O site Hoje no Mundo Militar é a sua dose diária de informação militar e geopolítica. Siga-nos pelo link: ...,vTaTfnX_4NU,Hoje no Mundo Militar
Ucrânia entra em 3º ano de guerra com falta de munição | AGORA CNN,"Ao entrar no terceiro ano de guerra com a Rússia, a Ucrânia enfrenta uma falta crítica de armamentos e munições. Para seguir ...",zJgARBljg00,CNN Brasil
Batalha do AEROPORTO ANTONOV: como a Ucrânia se salvou da derrota - DOC #221,"Cedo na manhã do primeiro dia da Guerra Russo-Ucraniana, uma formação de helicópteros levantou voo da Bielorrússia, ...",D4J1nes-wpw,Sala de Guerra
30 Nov: Karma Instantâneo - Ucranianos CONTRA ATACAM OS RUSSOS | A Guerra na Ucrânia Explicada,"Dia seiscentos e quarenta e cinco. Hoje, há muitos desenvolvimentos interessantes na região de Kherson. Aqui, as forças ...",sHNoriulUws,Boletim da Ucrânia
Eleições na Ucrânia e a guerra: entenda o debate no país,"Pelo calendário eleitoral, a votação para presidente na Ucrânia deveria acontecer em 2024. Mas, de acordo com a Constituição ...",l7gHEuCA5Rg,Brasil de Fato
A Rússia Mobilizará 200 Mil Soldados Contra A Ucrânia E Deverá “Empurrar” A Polônia Para Guerra,"Atualmente tem se falado muito sobre a necessidade do ocidente se preparar para a guerra com a Rússia, seja com ...",F0QE2hMxekQ,Área Militar
HOJE o KREMLIN declara GUERRA DIRETA com a OTAN!,O que é o artigo 5º da OTAN? Um dos principais objetivos da aliança da OTAN é criar um pacto de assistência mútua se um ...,o1Ij2BgcW-Q,Núcleo da Terra
06 de fevereiro: Russos CRUZARAM O VALE DA MORTE E ENTRARAM EM AVDIIVKA | Guerra na Ucrânia,Eu sou ucraniano. Meu país foi invadido pela Rússia. Neste vídeo contarei o que aconteceu no setecentésimo décimo segundo ...,P4iaY7lTJ-k,Boletim da Ucrânia
Guerra na Ucrânia – Boletim #35 – Quem está vencendo?,Neubern Desenvolvimento Profissional – Curso de Precificação Estratégica: ...,YsCX_7aKIjw,Hoje no Mundo Militar
Maior Ataque de Drones da Ucrânia Causa Uma Reação Preocupante da Rússia,"A tensão na Ucrânia aumenta enquanto o mundo observa com apreensão. Neste vídeo, exploramos os recentes acontecimentos ...",-u7P1vHhW24,Realidade Militar
Guerra na Ucrânia completa 1 ano: veja como a população e o exército ainda resistem à invasão,"Há um ano o mundo acompanha apreensivo a guerra entre Rússia e Ucrânia, um confronto que matou mais de 42 mil pessoas ...",uLJcLq5C8vk,Domingo Espetacular
Ataques russos com drones fazem quatro mortos e vários feridos em Kharkiv,"Uma série de ataques com drones por parte das forças russas atingiram edifícios residenciais em Kharkiv, matando pelo menos ...",aaksaO77-RQ,Euronews em Português
Putin: &quot;fundamentalistas islâmicos não teriam motivos para atacar a Rússia&quot; | AFP,"O presidente da Rússia, Vladimir Putin, declarou nesta quinta-feira 'não ter razões' para acreditar que o atentado contra uma ...",CFVXCPBYHqo,AFP Português
Guerra na Ucrânia: Governo ucraniano acusa a Rússia de disparar mísseis e drones em ataque noturno,"Reinaldo Azevedo analisa as principais assuntos do dia no seu novo programa no UOL: Olha Aqui!; estreia hoje, às 13h: ...",Zd-J92b8Um8,UOL
Ucrânia ataca Rússia (Belgorod)! Putin promete resposta e convoca ONU! Israel acusado de crimes!,Chave PIX: ricardomarciliom@gmail.com Ucrânia ataca região de Belgorod na Rússia após ataques russos atingirem a Ucrânia!,oivdNLZrR9Y,Professor Ricardo Marcílio
Rússia x Ucrânia: soldados se preparam para enfrentar 2º inverno na guerra,"Na Ucrânia, os soldados se preparam para enfrentar o segundo inverno durante a guerra. Apesar de estarem mais preparados, ...",4J_DuqsMp2s,Record News
Brasil faz documento que pode ajudar Vladimir Putin vir ao Brasil para cúpula do G20,"O Governo Federal produziu um parecer jurídico que embasa uma eventual vinda ao Brasil do presidente da Rússia, Vladimir ...",Fh6OzljJ2yg,Record News
"Ucrânia abate 30 drones russos em 11 regiões, mas hospital e reservatório de petróleo são atingidos","A Ucrânia abateu 30 drones russos em 11 regiões do país neste sábado (16); apesar disso, um hospital em Kherson foi atingido ...",px3nJixhALA,Jornal da Record
